"SiteNumber","SiteCode","IslandCode","Species","ScientificName","CommonName","SurveyYear","MeanSize","MinSize","MaxSize","TotalCount"
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2007,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2008,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2009,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2010,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2011,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2012,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2013,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2014,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9002.00,"Haliotis rufescens","red abalone",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2006,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2007,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2008,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2009,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2010,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2011,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2012,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2013,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2014,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2018,122.00,122.00,122.00,1.00
31,"KH","AN",9003.00,"Haliotis corrugata","pink abalone",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2006,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2007,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2008,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2009,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2010,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2011,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2012,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2013,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2014,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9004.00,"Haliotis fulgens","green abalone",2019,151.00,151.00,151.00,1.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2006,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2007,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2008,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2009,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2010,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2011,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2012,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2013,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2014,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9005.00,"Cypraea spadicea","chestnut cowrie",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2005,111.10,95.00,127.00,19.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2006,101.46,40.00,138.00,15.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2007,80.41,44.00,106.00,12.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2008,78.25,58.00,97.00,4.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2009,95.50,81.00,110.00,2.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2010,90.25,79.00,110.00,4.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2011,97.00,97.00,97.00,1.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2012,90.00,90.00,90.00,1.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2013,108.50,107.00,110.00,2.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2014,79.60,16.00,130.00,5.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2015,108.92,26.00,147.00,56.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2016,109.98,53.00,140.00,72.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2017,111.57,48.00,134.00,26.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2018,82.89,16.00,180.00,28.00
31,"KH","AN",9006.00,"Kelletia kelletii","Kellet's whelk",2019,84.67,35.00,133.00,52.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2005,45.57,11.00,106.00,95.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2006,47.63,20.00,107.00,98.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2007,50.88,22.00,101.00,88.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2008,60.22,17.00,112.00,54.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2009,74.91,42.00,100.00,71.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2010,61.60,9.00,110.00,61.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2011,32.03,7.00,92.00,64.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2012,32.33,31.00,33.00,3.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2013,35.66,32.00,43.00,3.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2014,68.72,20.00,115.00,11.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2015,72.43,32.00,117.00,16.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2016,63.48,27.00,95.00,45.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2017,63.79,33.00,94.00,39.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2018,67.95,41.00,95.00,72.00
31,"KH","AN",9007.00,"Megastraea undosa","wavy turban snail",2019,69.34,44.00,106.00,58.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2006,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2007,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2008,46.00,46.00,46.00,1.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2009,43.00,43.00,43.00,1.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2010,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2011,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2012,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2013,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2014,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9008.00,"Lithopoma gibberosa","red turban snail",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2005,69.00,55.00,90.00,11.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2006,68.65,35.00,94.00,38.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2007,54.46,31.00,94.00,26.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2008,57.00,20.00,84.00,3.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2009,0.00,0.00,0.00,0.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2010,70.92,60.00,91.00,14.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2011,65.81,30.00,125.00,58.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2012,60.57,41.00,75.00,19.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2013,69.77,55.00,90.00,18.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2014,70.54,25.00,97.00,11.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9009.00,"Megathura crenulata","giant keyhole limpet",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2005,88.07,29.00,163.00,70.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2006,93.54,42.00,161.00,64.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2007,93.65,32.00,169.00,38.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2008,76.78,23.00,138.00,60.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2009,82.70,40.00,162.00,60.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2010,89.95,41.00,141.00,21.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2011,78.43,25.00,210.00,23.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2012,101.14,42.00,160.00,7.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2013,100.57,25.00,147.00,21.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2014,84.64,19.00,152.00,28.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2015,73.35,42.00,134.00,20.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2016,57.46,22.00,120.00,32.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2017,83.50,48.00,139.00,16.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2018,72.66,37.00,120.00,9.00
31,"KH","AN",9010.00,"Crassedoma giganteum","rock scallop",2019,68.53,24.00,122.00,15.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2006,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2007,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2008,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2009,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2010,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2011,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2012,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2013,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2014,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2015,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2016,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2017,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9012.00,"Haliotis assimilis","threaded abalone",2019,0.00,0.00,0.00,0.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2005,0.00,0.00,0.00,0.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2006,48.13,39.00,53.00,43.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2007,49.45,44.00,55.00,44.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2008,49.72,44.00,55.00,25.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2009,51.08,42.00,62.00,36.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2010,50.27,43.00,57.00,62.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2011,50.94,42.00,55.00,53.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2012,47.84,33.00,59.00,44.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2013,50.09,40.00,56.00,74.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2014,49.96,44.00,58.00,60.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2015,47.46,30.00,53.00,15.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2016,45.42,40.00,51.00,7.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2017,43.00,42.00,44.00,2.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2018,0.00,0.00,0.00,0.00
31,"KH","AN",9014.00,"Tegula regina","queen tegula",2019,41.00,40.00,42.00,2.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2005,54.56,15.00,77.00,64.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2006,70.26,46.00,111.00,45.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2007,50.81,11.00,84.00,65.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2008,60.10,28.00,86.00,60.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2009,52.11,15.00,80.00,60.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2010,48.82,22.00,89.00,68.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2011,55.01,29.00,95.00,69.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2012,53.75,17.00,91.00,108.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2013,49.11,11.00,89.00,59.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2014,46.66,18.00,90.00,60.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2015,46.18,21.00,71.00,32.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2016,42.37,12.00,66.00,40.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2017,40.23,9.00,72.00,130.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2018,40.01,10.00,85.00,64.00
31,"KH","AN",11001.00,"Patiria miniata","bat star",2019,38.27,5.00,82.00,68.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2005,204.44,130.00,290.00,9.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2006,176.33,109.00,210.00,3.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2007,211.69,121.00,309.00,26.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2008,181.83,98.00,285.00,6.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2009,121.12,43.00,175.00,8.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2010,151.70,70.00,273.00,61.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2011,125.78,57.00,259.00,60.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2012,118.88,18.00,268.00,61.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2013,134.33,90.00,205.00,6.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2014,124.40,70.00,152.00,5.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2015,88.00,76.00,100.00,2.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2016,0.00,0.00,0.00,0.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2017,50.00,50.00,50.00,1.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2018,125.00,120.00,130.00,2.00
31,"KH","AN",11002.00,"Pisaster giganteus","giant-spined sea star",2019,163.00,163.00,163.00,1.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2005,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2006,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2007,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2008,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2009,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2010,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2011,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2012,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2013,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2014,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2015,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2016,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2017,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2018,0.00,0.00,0.00,0.00
31,"KH","AN",11003.00,"Pycnopodia helianthoides","sunflower star",2019,0.00,0.00,0.00,0.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2005,0.00,0.00,0.00,0.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2006,0.00,0.00,0.00,0.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2007,22.81,6.00,32.00,82.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2008,21.65,6.00,33.00,107.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2009,21.46,10.00,37.00,202.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2010,26.71,18.00,34.00,203.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2011,26.09,7.00,37.00,250.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2012,21.85,6.00,36.00,227.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2013,20.76,7.00,36.00,92.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2014,18.18,6.00,29.00,58.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2015,15.25,12.00,20.00,4.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2016,0.00,0.00,0.00,0.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2017,11.15,3.00,21.00,264.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2018,8.71,3.00,16.00,103.00
31,"KH","AN",11004.00,"Lytechinus anamesus","white sea urchin",2019,8.00,4.00,14.00,14.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2005,54.14,8.00,101.00,225.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2006,34.95,8.00,93.00,235.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2007,47.31,11.00,92.00,203.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2008,43.85,8.00,101.00,209.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2009,34.24,6.00,98.00,211.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2010,51.20,3.00,98.00,221.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2011,26.82,4.00,90.00,225.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2012,31.30,6.00,110.00,211.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2013,28.79,12.00,89.00,203.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2014,27.37,9.00,99.00,217.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2015,46.11,12.00,96.00,202.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2016,55.40,8.00,91.00,199.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2017,53.06,4.00,105.00,140.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2018,59.53,6.00,99.00,215.00
31,"KH","AN",11005.00,"Strongylocentrotus franciscanus","red sea urchin",2019,66.34,22.00,110.00,115.00
