"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2011,6/15/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2012,5/31/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2013,5/16/2013 0:00:00,8.00,0.03,0.12,0.02,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2014,6/10/2014 0:00:00,58.00,0.28,0.27,0.04,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2015,5/12/2015 0:00:00,17.00,0.08,0.17,0.02,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2016,5/26/2016 0:00:00,13.00,0.06,0.12,0.01,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2017,5/23/2017 0:00:00,19.00,0.09,0.18,0.02,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2018,6/7/2018 0:00:00,5.00,0.02,0.08,0.01,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2019,7/11/2019 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2005,7/25/2005 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2006,5/22/2006 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2007,6/4/2007 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2008,6/9/2008 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2009,6/15/2009 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2010,6/1/2010 0:00:00,17.00,0.08,0.16,0.02,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2011,6/15/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2012,5/31/2012 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2013,5/16/2013 0:00:00,4.00,0.01,0.06,9.60768945515156e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2014,6/10/2014 0:00:00,146.00,0.73,0.84,0.13,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2015,5/12/2015 0:00:00,57.00,0.28,0.51,0.08,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2016,5/26/2016 0:00:00,24.00,0.11,0.27,0.04,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2017,5/23/2017 0:00:00,131.00,0.65,0.97,0.15,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2018,6/7/2018 0:00:00,32.00,0.15,0.27,0.04,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2019,7/11/2019 0:00:00,19.00,0.09,0.16,0.02,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2010,6/1/2010 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2011,6/15/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2012,5/31/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2013,5/16/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2014,6/10/2014 0:00:00,33.00,0.16,0.54,0.08,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2015,5/12/2015 0:00:00,109.00,0.54,0.88,0.13,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2016,5/26/2016 0:00:00,2260.00,11.30,11.98,1.89,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2017,5/23/2017 0:00:00,103.00,0.51,0.55,0.08,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2018,6/7/2018 0:00:00,18.00,0.09,0.16,0.02,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2019,7/11/2019 0:00:00,6.00,0.02,0.08,0.01,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2010,6/1/2010 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2011,6/15/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2012,5/31/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2013,5/16/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2014,6/10/2014 0:00:00,29.00,0.14,0.37,0.05,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2015,5/12/2015 0:00:00,2.00,9.99999977648258e-03,0.06,9.99999977648258e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2016,5/26/2016 0:00:00,62.00,0.31,0.65,0.10,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2017,5/23/2017 0:00:00,10.00,0.05,0.19,0.03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2018,6/7/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2019,7/11/2019 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2005,7/25/2005 0:00:00,4.00,0.01,0.06,9.60768945515156e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2006,5/22/2006 0:00:00,7.00,0.03,0.10,0.01,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2007,6/4/2007 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2008,6/9/2008 0:00:00,3.00,0.01,0.05,8.43527354300022e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2009,6/15/2009 0:00:00,4.00,0.01,0.06,9.60768945515156e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2010,6/1/2010 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2011,6/15/2011 0:00:00,5.00,0.02,0.08,0.01,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2012,5/31/2012 0:00:00,9.00,0.04,0.09,0.01,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2013,5/16/2013 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2014,6/10/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2015,5/12/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2016,5/26/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2017,5/23/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2018,6/7/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11002.00,"Pisaster giganteus","giant-spined sea star",2019,7/11/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2012,5/31/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2013,5/16/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2014,6/10/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2015,5/12/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2016,5/26/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2017,5/23/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2018,6/7/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",11011.00,"Pisaster ochraceus","ochre sea star",2019,7/11/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2005,7/25/2005 0:00:00,34.00,0.17,0.22,0.03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2006,5/22/2006 0:00:00,10.00,0.05,0.09,0.01,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2007,5/22/2007 0:00:00,33.00,0.16,0.25,0.03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2008,6/23/2008 0:00:00,16.00,0.07,0.16,0.02,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2009,5/18/2009 0:00:00,29.00,0.14,0.27,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2010,6/3/2010 0:00:00,34.00,0.17,0.21,0.03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2011,7/26/2011 0:00:00,41.00,0.20,0.26,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2012,5/30/2012 0:00:00,64.00,0.31,0.35,0.05,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2013,6/11/2013 0:00:00,22.00,0.10,0.15,0.02,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2014,5/15/2014 0:00:00,66.00,0.33,0.46,0.07,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2015,7/14/2015 0:00:00,25.00,0.12,0.21,0.03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2016,5/25/2016 0:00:00,33.00,0.16,0.23,0.03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2017,5/11/2017 0:00:00,69.00,0.34,0.28,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2018,6/5/2018 0:00:00,51.00,0.25,0.27,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2019,6/20/2019 0:00:00,83.00,0.41,0.37,0.05,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2005,7/25/2005 0:00:00,12.00,0.05,0.14,0.02,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2006,5/22/2006 0:00:00,36.00,0.18,0.28,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2007,5/22/2007 0:00:00,18.00,0.09,0.18,0.02,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2008,6/23/2008 0:00:00,83.00,0.41,0.74,0.11,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2009,5/18/2009 0:00:00,46.00,0.23,0.40,0.06,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2010,6/3/2010 0:00:00,43.00,0.21,0.37,0.05,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2011,7/26/2011 0:00:00,187.00,0.93,0.69,0.10,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2012,5/30/2012 0:00:00,56.00,0.28,0.36,0.05,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2013,6/11/2013 0:00:00,3.00,0.01,0.06,0.01,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2014,5/15/2014 0:00:00,75.00,0.37,0.51,0.08,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2015,7/14/2015 0:00:00,32.00,0.15,0.22,0.03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2016,5/25/2016 0:00:00,19.00,0.09,0.16,0.02,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2017,5/11/2017 0:00:00,48.00,0.23,0.28,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2018,6/5/2018 0:00:00,38.00,0.18,0.26,0.04,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2019,6/20/2019 0:00:00,37.00,0.18,0.39,0.06,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2010,6/3/2010 0:00:00,0.00,0.00,0.00,0.00,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2011,7/26/2011 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2012,5/30/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2013,6/11/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
37,"SB","Santa Barbara Island","SER","Southeast Reef",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2014,5/15/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
