"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","TotalCount","MeanSize","MinSize","MaxSize"
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaena guttata","California scorpionfish, all",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaenichthys marmoratus","cabezon, all",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens","kelp rockfish, all",2016,2,32,31,33
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes carnatus","gopher rockfish, all",2016,1,23,23,23
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes caurinus","copper rockfish, all",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes chrysomelas","black and yellow rockfish, all",2016,1,30,30,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes miniatus","vermillion rockfish, all",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes mystinus","blue rockfish, all",2016,10,21,5,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes paucispinis","bocaccio, all",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serranoides","olive rockfish, all",2016,2,29,22,35
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serriceps","treefish, all",2016,1,32,32,32
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Caulolatilus princeps","ocean whitefish, all",2017,55,35,28,42
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Chromis punctipinnis","blacksmith, all",2017,475,15,7,24
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Embiotoca jacksoni","black surfperch, all",2017,9,21,7,35
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Embiotoca lateralis","striped surfperch, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Girella nigricans","opaleye, all",2017,1,33,33,33
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Halichoeres semicinctus","rock wrasse, juvenile",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Heterostichus rostratus","giant kelpfish, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Hypsypops rubicundus","garibaldi, all",2017,25,18,10,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Medialuna californiensis","halfmoon, all",2017,1,25,23,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Ophiodon elongatus","lingcod, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Oxyjulis californica","señorita, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Paralabrax clathratus","kelp bass, all",2017,6,30,18,42
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Rhacochilus toxotes","rubberlip surfperch",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Rhacochilus vacca","pile perch, all",2017,2,32,25,38
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaena guttata","California scorpionfish, all",2017,1,17,8,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaenichthys marmoratus","cabezon, all",2017,1,25,25,25
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens","kelp rockfish, all",2017,3,34,33,35
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes carnatus","gopher rockfish, all",2017,1,23,23,23
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes caurinus","copper rockfish, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes chrysomelas","black and yellow rockfish, all",2017,1,26,24,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes miniatus","vermillion rockfish, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes mystinus","blue rockfish, all",2017,2,22,18,25
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes paucispinis","bocaccio, all",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serranoides","olive rockfish, all",2017,2,31,23,38
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serriceps","treefish, all",2017,1,21,8,33
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Caulolatilus princeps","ocean whitefish, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Chromis punctipinnis","blacksmith, all",2018,235,16,5,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Embiotoca jacksoni","black surfperch, all",2018,4,23,12,32
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Embiotoca lateralis","striped surfperch, all",2018,1,35,35,35
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Girella nigricans","opaleye, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Halichoeres semicinctus","rock wrasse, juvenile",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Heterostichus rostratus","giant kelpfish, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Hypsypops rubicundus","garibaldi, all",2018,15,18,9,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Medialuna californiensis","halfmoon, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Ophiodon elongatus","lingcod, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Oxyjulis californica","señorita, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Paralabrax clathratus","kelp bass, all",2018,16,29,12,55
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Rhacochilus toxotes","rubberlip surfperch",2018,1,38,35,40
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Rhacochilus vacca","pile perch, all",2018,1,30,15,39
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaena guttata","California scorpionfish, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaenichthys marmoratus","cabezon, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens","kelp rockfish, all",2018,1,33,32,34
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes carnatus","gopher rockfish, all",2018,1,24,20,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes caurinus","copper rockfish, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes chrysomelas","black and yellow rockfish, all",2018,1,24,23,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes miniatus","vermillion rockfish, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes mystinus","blue rockfish, all",2018,1,19,16,22
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes paucispinis","bocaccio, all",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serranoides","olive rockfish, all",2018,1,28,27,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serriceps","treefish, all",2018,2,25,8,34
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Caulolatilus princeps","ocean whitefish, all",2019,5,28,26,29
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Chromis punctipinnis","blacksmith, all",2019,187,13,7,20
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Embiotoca jacksoni","black surfperch, all",2019,2,18,16,20
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Embiotoca lateralis","striped surfperch, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Girella nigricans","opaleye, all",2019,1,34,34,34
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Halichoeres semicinctus","rock wrasse, juvenile",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Heterostichus rostratus","giant kelpfish, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Hypsypops rubicundus","garibaldi, all",2019,23,23,19,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Medialuna californiensis","halfmoon, all",2019,4,26,25,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Ophiodon elongatus","lingcod, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Oxyjulis californica","señorita, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Paralabrax clathratus","kelp bass, all",2019,12,22,8,38
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Rhacochilus toxotes","rubberlip surfperch",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Rhacochilus vacca","pile perch, all",2019,3,30,29,31
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaena guttata","California scorpionfish, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Scorpaenichthys marmoratus","cabezon, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens","kelp rockfish, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes carnatus","gopher rockfish, all",2019,1,26,26,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes caurinus","copper rockfish, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes chrysomelas","black and yellow rockfish, all",2019,1,28,25,32
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes miniatus","vermillion rockfish, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes mystinus","blue rockfish, all",2019,1,25,25,25
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes paucispinis","bocaccio, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serranoides","olive rockfish, all",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",,"Sebastes serriceps","treefish, all",2019,1,28,26,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2007,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2008,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2009,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2010,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2011,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2012,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2013,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2014,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2015,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2016,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2018,1,49,48,50
29,"SC","Santa Cruz Island","LS","Little Scorpion",14013,"Semicossyphus pulcher","California sheephead, male",2019,2,31,31,31
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2007,6,21,14,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2008,1,23,17,32
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2009,2,28,17,35
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2010,4,21,16,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2011,5,26,17,40
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2012,3,28,22,42
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2013,1,38,30,45
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2014,2,30,13,42
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2015,1,28,14,55
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2016,4,21,10,60
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2017,31,29,18,40
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2018,12,27,18,38
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, female",2019,12,24,18,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2007,4,7,3,9
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2008,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2009,3,14,11,16
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2010,1,10,10,10
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2011,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2012,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2013,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2014,2,8,7,9
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2015,10,2,2,2
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2016,16,10,8,13
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2017,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2018,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14014,"Semicossyphus pulcher","California sheephead, juvenile",2019,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2007,3,23,17,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2008,1,19,16,22
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2009,1,25,23,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2010,3,25,24,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2011,1,26,25,28
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2012,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2013,1,34,34,34
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2014,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2015,1,19,15,22
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2016,2,22,18,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2017,10,24,18,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2018,3,24,18,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",14028,"Halichoeres semicinctus","rock wrasse, male",2019,4,22,18,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2007,4,20,12,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2008,3,19,14,25
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2009,1,22,13,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2010,2,23,21,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2011,1,25,25,25
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2012,1,24,22,25
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2013,0,,,
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2014,1,16,16,16
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2015,6,16,14,18
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2016,42,17,9,26
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2017,12,19,9,27
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2018,7,24,18,30
29,"SC","Santa Cruz Island","LS","Little Scorpion",14029,"Halichoeres semicinctus","rock wrasse, female",2019,6,20,18,22
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Caulolatilus princeps","ocean whitefish, all",2007,1,27,27,27
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Chromis punctipinnis","blacksmith, all",2007,180,13,8,17
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Embiotoca jacksoni","black surfperch, all",2007,1,24,24,24
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Embiotoca lateralis","striped surfperch, all",2007,0,,,
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Girella nigricans","opaleye, all",2007,0,,,
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Halichoeres semicinctus","rock wrasse, juvenile",2007,2,8,8,8
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Heterostichus rostratus","giant kelpfish, all",2007,0,,,
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Hypsypops rubicundus","garibaldi, all",2007,4,25,23,26
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Medialuna californiensis","halfmoon, all",2007,2,22,17,27
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Ophiodon elongatus","lingcod, all",2007,0,,,
30,"SC","Santa Cruz Island","PRF","Pedro Reef",,"Oxyjulis californica","señorita, all",2007,101,15,5,23
