"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2012,8/15/2012 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2013,8/26/2013 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2014,6/26/2014 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2015,7/30/2015 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2016,9/12/2016 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2017,7/13/2017 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2018,8/24/2018 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",3005.00,"Gigartina","sea tongue",2019,6/4/2019 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2005,9/19/2005 0:00:00,9.83,13.21,3.41,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2006,8/3/2006 0:00:00,11.33,4.51,1.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2007,8/20/2007 0:00:00,6.16,3.64,0.94,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2008,7/9/2008 0:00:00,1.00,2.07,0.53,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2009,8/31/2009 0:00:00,3.83,7.31,1.88,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2010,8/30/2010 0:00:00,3.33,8.94,2.31,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2011,7/14/2011 0:00:00,3.83,6.60,1.70,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2012,8/15/2012 0:00:00,2.83,4.80,1.24,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2013,8/26/2013 0:00:00,3.00,5.10,1.31,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2014,6/26/2014 0:00:00,3.50,3.87,1.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2015,7/30/2015 0:00:00,10.00,12.13,3.13,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2016,9/12/2016 0:00:00,6.00,4.79,1.23,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2017,7/13/2017 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2018,8/24/2018 0:00:00,5.33,4.80,1.24,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",4001.00,"Plantae","miscellaneous plants (ie: diatoms)",2019,6/4/2019 0:00:00,0.83,1.54,0.39,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2005,9/19/2005 0:00:00,0.50,1.03,0.26,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2006,8/3/2006 0:00:00,2.00,3.43,0.88,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2007,8/20/2007 0:00:00,0.50,1.03,0.26,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2008,7/9/2008 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2009,8/31/2009 0:00:00,1.33,2.28,0.59,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2010,8/30/2010 0:00:00,0.83,2.61,0.67,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2011,7/14/2011 0:00:00,2.50,3.53,0.91,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2012,8/15/2012 0:00:00,0.83,1.54,0.39,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2013,8/26/2013 0:00:00,0.66,1.14,0.29,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2014,6/26/2014 0:00:00,2.50,3.77,0.97,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2015,7/30/2015 0:00:00,0.66,1.14,0.29,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2016,9/12/2016 0:00:00,0.83,1.54,0.39,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2017,7/13/2017 0:00:00,4.16,4.39,1.13,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2018,8/24/2018 0:00:00,0.33,0.87,0.22,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",5001.00,"Porifera","sponges",2019,6/4/2019 0:00:00,0.33,0.87,0.22,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2005,9/19/2005 0:00:00,1.00,1.84,0.47,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2006,8/3/2006 0:00:00,3.16,3.83,0.99,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2007,8/20/2007 0:00:00,2.33,2.20,0.57,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2008,7/9/2008 0:00:00,1.00,1.58,0.40,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2009,8/31/2009 0:00:00,2.16,4.21,1.08,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2010,8/30/2010 0:00:00,1.83,3.19,0.82,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2011,7/14/2011 0:00:00,7.16,5.33,1.37,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2012,8/15/2012 0:00:00,6.33,6.11,1.57,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2013,8/26/2013 0:00:00,2.16,4.71,1.21,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2014,6/26/2014 0:00:00,1.00,1.58,0.40,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2015,7/30/2015 0:00:00,0.33,0.87,0.22,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2016,9/12/2016 0:00:00,1.66,2.61,0.67,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2017,7/13/2017 0:00:00,1.83,2.20,0.57,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2018,8/24/2018 0:00:00,0.50,1.03,0.26,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6003.00,"Corynactis californicus","club-tipped anemone",2019,6/4/2019 0:00:00,2.33,3.83,0.99,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2005,9/19/2005 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2006,8/3/2006 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2007,8/20/2007 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2008,7/9/2008 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2009,8/31/2009 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2010,8/30/2010 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2011,7/14/2011 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2012,8/15/2012 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2013,8/26/2013 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2014,6/26/2014 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2015,7/30/2015 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2016,9/12/2016 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2017,7/13/2017 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2018,8/24/2018 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6004.00,"Balanophyllia elegans","orange cup coral",2019,6/4/2019 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2005,9/19/2005 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2006,8/3/2006 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2007,8/20/2007 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2008,7/9/2008 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2009,8/31/2009 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2010,8/30/2010 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2011,7/14/2011 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2012,8/15/2012 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2013,8/26/2013 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2014,6/26/2014 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2015,7/30/2015 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2016,9/12/2016 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2017,7/13/2017 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2018,8/24/2018 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2019,6/4/2019 0:00:00,1.00,2.07,0.53,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2005,9/19/2005 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2006,8/3/2006 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2007,8/20/2007 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2008,7/9/2008 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2009,8/31/2009 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2010,8/30/2010 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2011,7/14/2011 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2012,8/15/2012 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2013,8/26/2013 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2014,6/26/2014 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2015,7/30/2015 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2016,9/12/2016 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2017,7/13/2017 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2018,8/24/2018 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7001.00,"Diopatra ornata","ornate tube worm",2019,6/4/2019 0:00:00,1.00,1.84,0.47,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2005,9/19/2005 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2006,8/3/2006 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2007,8/20/2007 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2008,7/9/2008 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2009,8/31/2009 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2010,8/30/2010 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2011,7/14/2011 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2012,8/15/2012 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2013,8/26/2013 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2014,6/26/2014 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2015,7/30/2015 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2016,9/12/2016 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2017,7/13/2017 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2018,8/24/2018 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",7002.00,"Phragmatopoma californica","colonial sand-tube worm",2019,6/4/2019 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2005,9/19/2005 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2006,8/3/2006 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2007,8/20/2007 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2008,7/9/2008 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2009,8/31/2009 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2010,8/30/2010 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2011,7/14/2011 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2012,8/15/2012 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2013,8/26/2013 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2014,6/26/2014 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2015,7/30/2015 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2016,9/12/2016 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2017,7/13/2017 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2018,8/24/2018 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9001.00,"Serpulorbis squamigerus","scaled wormsnail",2019,6/4/2019 0:00:00,0.00,0.00,0.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2005,9/19/2005 0:00:00,2.00,2.86,0.74,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2006,8/3/2006 0:00:00,3.16,3.59,0.92,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2007,8/20/2007 0:00:00,3.66,5.65,1.46,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2008,7/9/2008 0:00:00,3.83,5.16,1.33,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2009,8/31/2009 0:00:00,5.50,10.00,2.58,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2010,8/30/2010 0:00:00,6.66,10.84,2.79,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2011,7/14/2011 0:00:00,3.66,2.28,0.59,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2012,8/15/2012 0:00:00,2.83,3.88,1.00,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2013,8/26/2013 0:00:00,2.00,2.70,0.69,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2014,6/26/2014 0:00:00,5.83,4.39,1.13,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2015,7/30/2015 0:00:00,0.50,1.03,0.26,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2016,9/12/2016 0:00:00,4.83,2.74,0.70,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2017,7/13/2017 0:00:00,7.66,6.44,1.66,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2018,8/24/2018 0:00:00,6.00,6.03,1.55,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10001.00,"Bryozoa","bryozoans (miscellaneous)",2019,6/4/2019 0:00:00,11.16,5.49,1.41,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10002.00,"Diaperoecia californica","Southern staghorn bryozoan",2005,9/19/2005 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10002.00,"Diaperoecia californica","Southern staghorn bryozoan",2006,8/3/2006 0:00:00,0.16,0.64,0.16,15,6.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",10002.00,"Diaperoecia californica","Southern staghorn bryozoan",2007,8/20/2007 0:00:00,0.00,0.00,0.00,15,6.00
