"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","TransectsSampled","TotalAreaSurveyed_sqm"
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2007,8/20/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2008,7/9/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2009,8/31/2009 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2010,8/30/2010 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2011,7/14/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2012,8/15/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2013,8/26/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2014,6/26/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2015,7/30/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2016,9/12/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2017,7/13/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2018,8/24/2018 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6001.00,"Stylaster californicus","California hydrocoral",2019,6/4/2019 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2005,10/12/2005 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2007,8/20/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2008,7/9/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2009,8/31/2009 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2010,8/30/2010 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2011,7/14/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2012,8/15/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2013,8/26/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2014,6/26/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2015,7/30/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2016,9/12/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2017,7/13/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2018,8/24/2018 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6002.00,"Urticina lofotensis","white-spotted rose anemone",2019,6/4/2019 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2005,10/12/2005 0:00:00,6.00,8.33333376795053e-03,0.01,3.24374553747475e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2006,8/3/2006 0:00:00,3.00,4.16666688397527e-03,7.53778358921409e-03,2.17597070150077e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2007,8/20/2007 0:00:00,10.00,0.01,0.01,5.74182672426105e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2008,7/9/2008 0:00:00,3.00,4.16666688397527e-03,7.53778358921409e-03,2.17597070150077e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2009,8/31/2009 0:00:00,7.00,9.72222257405519e-03,0.01,4.79299295693636e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2010,8/30/2010 0:00:00,6.00,8.33333376795053e-03,0.01,4.81125246733427e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2011,7/14/2011 0:00:00,4.00,5.55555569007993e-03,0.01,3.13375587575138e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2012,8/15/2012 0:00:00,7.00,9.72222257405519e-03,0.02,6.63449708372355e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2013,8/26/2013 0:00:00,10.00,0.01,0.01,4.01666015386581e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2014,6/26/2014 0:00:00,4.00,5.55555569007993e-03,0.01,3.13375587575138e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2015,7/30/2015 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2016,9/12/2016 0:00:00,4.00,5.55555569007993e-03,0.01,3.13375587575138e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2017,7/13/2017 0:00:00,11.00,0.01,0.01,5.60270389541984e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2018,8/24/2018 0:00:00,146.00,0.20,0.07,0.02,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6006.00,"Lophogorgia chilensis","red gorgonian",2019,6/4/2019 0:00:00,214.00,0.29,0.17,0.04,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2005,10/12/2005 0:00:00,5.00,6.94444449618459e-03,8.58214404433966e-03,2.47745169326663e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2006,8/3/2006 0:00:00,4.00,5.55555569007993e-03,8.20609927177429e-03,2.36889673396945e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2007,8/20/2007 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2008,7/9/2008 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2009,8/31/2009 0:00:00,2.00,2.77777784503996e-03,9.62250493466854e-03,2.77777784503996e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2010,8/30/2010 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2011,7/14/2011 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2012,8/15/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2013,8/26/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2014,6/26/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2015,7/30/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2016,9/12/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2017,7/13/2017 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2018,8/24/2018 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6007.00,"Muricea fruticosa","brown gorgonian",2019,6/4/2019 0:00:00,4.00,5.55555569007993e-03,0.01,3.13375587575138e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2005,10/12/2005 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2006,8/3/2006 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2007,8/20/2007 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2008,7/9/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2009,8/31/2009 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2010,8/30/2010 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2011,7/14/2011 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2012,8/15/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2013,8/26/2013 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2014,6/26/2014 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2015,7/30/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2016,9/12/2016 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2017,7/13/2017 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2018,8/24/2018 0:00:00,17.00,0.02,0.01,5.21359173581004e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",6008.00,"Muricea californica","California golden gorgonian",2019,6/4/2019 0:00:00,74.00,0.10,0.06,0.01,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2005,10/12/2005 0:00:00,7.00,9.72222257405519e-03,0.01,4.79299295693636e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2006,8/3/2006 0:00:00,12.00,0.01,0.02,7.10669066756964e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2007,8/20/2007 0:00:00,34.00,0.04,0.06,0.01,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2008,7/9/2008 0:00:00,7.00,9.72222257405519e-03,0.01,4.33174660429358e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2009,8/31/2009 0:00:00,58.00,0.08,0.11,0.03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2010,8/30/2010 0:00:00,30.00,0.04,0.05,0.01,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2011,7/14/2011 0:00:00,10.00,0.01,0.02,6.43320148810744e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2012,8/15/2012 0:00:00,76.00,0.10,0.10,0.03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2013,8/26/2013 0:00:00,63.00,0.08,0.07,0.02,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2014,6/26/2014 0:00:00,37.00,0.05,0.05,0.01,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2015,7/30/2015 0:00:00,182.00,0.25,0.28,0.08,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2016,9/12/2016 0:00:00,124.00,0.17,0.17,0.05,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2017,7/13/2017 0:00:00,90.00,0.12,0.14,0.04,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2018,8/24/2018 0:00:00,191.00,0.26,0.42,0.12,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",8001.00,"Panulirus interruptus","California spiny lobster",2019,6/4/2019 0:00:00,22.00,0.03,0.03,9.36388690024614e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2005,10/12/2005 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2007,8/20/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2008,7/9/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2009,8/31/2009 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2010,8/30/2010 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2011,7/14/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2012,8/15/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2013,8/26/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2014,6/26/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2015,7/30/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2016,9/12/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2017,7/13/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2018,8/24/2018 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9002.00,"Haliotis rufescens","red abalone",2019,6/4/2019 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2005,10/12/2005 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2007,8/20/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2008,7/9/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2009,8/31/2009 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2010,8/30/2010 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2011,7/14/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2012,8/15/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2013,8/26/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2014,6/26/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2015,7/30/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2016,9/12/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2017,7/13/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2018,8/24/2018 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9003.00,"Haliotis corrugata","pink abalone",2019,6/4/2019 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9004.00,"Haliotis fulgens","green abalone",2005,10/12/2005 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9004.00,"Haliotis fulgens","green abalone",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9004.00,"Haliotis fulgens","green abalone",2007,8/20/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",9004.00,"Haliotis fulgens","green abalone",2008,7/9/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
